OID,OBJECTID,Codigo,Abscisa_in,Abscisa_fi,Abscisa_pl,GlobalID_1,SHAPE_Leng,ID_dragado,Volumen_m3,Longitud,Fecha_inic,Fecha_fina,Draga,Contrato,Estado,Tramo,Municipio,Shape_Le_1,Shape_Area,concatenad
-1,93,080001310000031220,K10+000,K12+000,0.0000000,{1AA94D19-201A-42C4-9140-8F07119594A9},4599.999559249999947,74,28503.000000000000000,2000.000000000000000,3/12/2020 0:00:00,6/12/2020 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4599.999559248063633,599999.832098096609116,74Barranquilla
-1,94,0000001300061220,K0-300,K0+200,0.0000000,{E58BA12C-5FE6-4B9B-BEB2-B06398966C02},1893.102249750000055,75,18907.000000000000000,500.000000000000000,6/12/2020 0:00:00,10/12/2020 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1893.080724358381985,190910.670924599136924,75Barranquilla
-1,95,80001310000091200,K10+000,K12+300,0.0000000,{0C9EA938-43A9-4DEA-A7BB-639C7EBA3E28},5194.963465480000195,76,7377.000000000000000,2300.000000000000000,9/12/2020 0:00:00,11/12/2020 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,5194.963465475066187,689236.699621251085773,76Barranquilla
-1,96,080001310000121220,K10+000,K12+300,0.0000000,{160CB00D-68FE-49CA-956B-8D57A2073517},5194.963465480000195,77,8905.000000000000000,2300.000000000000000,12/12/2020 0:00:00,15/12/2020 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,5194.963465475322664,689236.695390362176113,77Barranquilla
-1,97,0000001500251220,K0-500,K0+500,0.0000000,{F05CFAA6-9858-47B9-81E4-13A4DD8BFC87},2530.594550520000212,78,32039.000000000000000,1000.000000000000000,25/12/2020 0:00:00,28/12/2020 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2530.573025126748689,287810.253342660260387,78Barranquilla
-1,98,080001310500291220,K10+500,K11+800,0.0000000,{3E653FAE-7E16-411D-84ED-01623269EB99},3325.568538210000042,79,22412.000000000000000,1300.000000000000000,29/12/2020 0:00:00,31/12/2020 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,3325.568538207285201,408807.769500005058944,79Barranquilla
-1,99,"0000001200211119
0000001200211119",K0-200,K0+100,0.0000000,{17678E3A-A4E8-4E58-AA2B-FA6DB64BA29A},1214.256419560000040,80,25926.000000000000000,300.000000000000000,21/11/2019 0:00:00,25/11/2019 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1214.256419557639219,91323.908032083607395,80Barranquilla
-1,100,0000001500150121,K0-500,K0+200,0.0000000,{749D26C7-234A-4609-8393-55521EBDB019},1911.870999010000105,81,12781.000000000000000,700.000000000000000,15/01/2021 0:00:00,17/01/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1911.849473245951458,193456.231056438089581,81Barranquilla
-1,101,0800011500090221,K0+500,K0+400,0.0000000,{F5E166B0-61CD-4ED9-9484-5A58E39CEF0F},846.405405392000034,82,146009.000000000000000,100.000000000000000,9/02/2021 0:00:00,15/02/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,846.405405391804834,36957.667873596466961,82Barranquilla
-1,102,08000114000180221,K4+000,K2+000,0.0000000,{54D6AFCC-8CEE-43F3-BFC3-F398ECDF24AB},4599.999362859999565,83,5789.804307690000314,1600.000000000000000,18/02/2021 0:00:00,21/02/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4599.999362862509770,599999.892845018301159,83Barranquilla
-1,103,08000122000180220,K2+000,K5+600,0.0000000,{45189D18-8A11-4482-B165-32AB998C6099},7753.534795939999640,84,18816.864000000001397,3600.000000000000000,18/02/2021 0:00:00,21/02/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,7753.534795943498466,1068811.207816800801083,84Barranquilla
-1,104,08000125600150221,K5+600,K8+300,0.0000000,{CFF7040A-35B8-4FFC-9F13-89B56EB9F42F},6622.103440140000203,85,180598.000000000000000,2700.000000000000000,15/02/2021 0:00:00,21/02/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,6622.103440143688204,901636.999948627897538,85Barranquilla
-1,105,08000138300160221,K8+300,K11+000,0.0000000,{23A6C4AB-B84F-4ADB-A95E-584919C7075A},5420.209164040000360,86,13168.000000000000000,2700.000000000000000,16/02/2021 0:00:00,23/02/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,5420.209164037556548,722966.280857207137160,86Barranquilla
-1,106,080001311000210200,K11+000,K15+000,0.0000000,{0EA774C0-3D11-4366-B8FF-847A8A5F49AF},8619.959762320000664,87,397781.333333000016864,4000.000000000000000,21/02/2021 0:00:00,9/03/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,8619.940088288205516,1200063.230211314512417,87Barranquilla
-1,107,080001415000210221,K15+000,K15+500,0.0000000,{102B871C-4384-4FCC-9940-ED796AD55F78},1599.999654429999964,88,49717.694400000000314,500.000000000000000,21/02/2021 0:00:00,9/03/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1599.999654431556792,149999.919784670521040,88Barranquilla
-1,109,0800011400050321,K0+400,K0+430,0.0000000,{F2FD8179-51ED-45DF-BC66-3ACF2E98B2CF},711.208118133999960,89,33710.000000000000000,30.000000000000000,5/03/2021 0:00:00,7/03/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,711.208118134125471,16677.900591135879949,89Barranquilla
-1,110,080001420000070321,K20+000,K21+700,0.0000000,{231A8280-2F71-40B0-B623-D234EBDC1412},3752.594323820000227,90,68172.000000000000000,1700.000000000000000,7/03/2021 0:00:00,10/03/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,3752.594323823920149,470392.531823336030357,90Barranquilla
-1,111,08000110090421,K0+000,K0+400,0.0000000,{51A85173-886D-499D-A437-51D9B68BF04D},1463.085749529999930,91,52435.000000000000000,400.000000000000000,9/04/2021 0:00:00,12/04/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1463.085749525057963,129543.219850280758692,91Barranquilla
-1,112,08000110090521,K0+000,K0+360,0.0000000,{3B1D5F69-CB91-4000-8CBC-EF251D4D5655},1245.665956690000030,92,61919.000000000000000,360.000000000000000,9/05/2021 0:00:00,12/05/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1245.665956694270790,96926.232462888758164,92Barranquilla
-1,113,08000125250100521,K5+250,K6+300,0.0000000,{AC4BDDFB-9950-46B9-90A7-E67DAE399351},2570.791877799999838,93,27706.000000000000000,1050.000000000000000,10/05/2021 0:00:00,12/05/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2570.791877795835717,295597.767803208553232,93Barranquilla
-1,114,00000011100270521,K1-100,K0+700,0.0000000,{A652537C-AA6D-48B6-82C1-7ACF8335CE13},2274.675694680000106,94,111081.399999999994179,1800.000000000000000,27/05/2021 0:00:00,2/06/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2274.660547061498619,251368.420483526046155,94Barranquilla
-1,115,08000125000300521,K5+000,K8+300,0.0000000,{13458D6D-7E35-4876-A804-FB55E18DA0FB},7133.806000239999776,95,54960.739999999997963,3300.000000000000000,30/05/2021 0:00:00,5/06/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,7133.796702937434020,978271.240611678804271,95Barranquilla
-1,116,080001313000010621,K13+000,K15+000,0.0000000,{35CFAAF7-6956-49D7-A133-59D999A980EE},4597.934109720000379,96,47249.599999999998545,2000.000000000000000,1/06/2021 0:00:00,8/06/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4597.927651427110504,601496.579560953658074,96Barranquilla
-1,117,080001415000010621,K15+000,K15+500,0.0000000,{2BAECC35-E061-4BA1-8280-11E210232734},1599.999654429999964,97,11812.399999999999636,500.000000000000000,1/06/2021 0:00:00,8/06/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1599.999654431556792,149999.919784670521040,97Barranquilla
-1,118,08000110130621,K0+000,K0+300,0.0000000,{3C7F5321-144E-45E4-BC7B-F69FA87A0660},1245.665956690000030,98,53082.000000000000000,300.000000000000000,13/06/2021 0:00:00,14/06/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1245.665956694271017,96926.232462888772716,98Barranquilla
-1,121,0000001500150721,K0-500,K0+100,0.0000000,{4C44C5B0-0D5E-4DF5-A469-77A498A4088D},1459.994526729999961,99,134556.000000000000000,600.000000000000000,15/07/2021 0:00:00,3/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1459.994526725730339,128994.245865623350255,99Barranquilla
-1,122,0000001100050821,K0-100,K0+500,0.0000000,{427CC18A-D4B3-4D2D-8357-A7082B3B0A25},1458.263125749999972,100,93263.000000000000000,600.000000000000000,5/08/2021 0:00:00,12/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1458.263125753896929,128936.881089139715186,100Barranquilla
-1,123,0000001150120821,K0-150,K0+150,0.0000000,{BC337989-76FB-4B91-B765-87FE091B3EF2},1242.764757129999907,101,4986.000000000000000,300.000000000000000,12/08/2021 0:00:00,13/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1242.762867226355866,96942.279572352068499,101Barranquilla
-1,124,0000001150130821,K0-150,K0+150,0.0000000,{9CF9105E-C465-4404-9FC4-38D27C9DF763},1252.496245840000029,102,16244.000000000000000,300.000000000000000,13/08/2021 0:00:00,14/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1252.489867699839806,97174.479197876382386,102Barranquilla
-1,126,0000001200250821,K0-200,K0+200,0.0000000,{11CCB224-1683-40CA-AE03-D949EA036D96},1296.500265809999973,103,17233.000000000000000,400.000000000000000,25/08/2021 0:00:00,25/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1296.495777571878989,104147.501617922607693,103Barranquilla
-1,127,0000001200260821,K0-200,K0+200,0.0000000,{A9E2ACC7-B3C3-4722-B699-9D643DF86FCA},1301.548079079999980,104,31017.000000000000000,400.000000000000000,26/08/2021 0:00:00,26/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1301.541700943182377,104528.199103827981162,104Barranquilla
-1,128,0000001200270821,K0-200,K0+200,0.0000000,{DF0670D6-E117-452D-869A-EE6B1DC0CF67},1291.888435840000056,105,21813.000000000000000,400.000000000000000,27/08/2021 0:00:00,27/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1291.882057698390327,104316.146567502684775,105Barranquilla
-1,144,0000001350280821,K0-350,K0+150,0.0000000,{02FDE71A-87D1-4E4D-ACF4-EC62B1F2D423},1642.856532660000084,106,23935.000000000000000,500.000000000000000,28/08/2021 0:00:00,28/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1642.856532657603793,154436.797128153091762,106Barranquilla
-1,145,0000001350290821,K0-350,K0+150,0.0000000,{D765F28C-D33D-4AB4-97A2-70132D72FCE9},1642.856532660000084,107,5670.000000000000000,500.000000000000000,29/08/2021 0:00:00,29/08/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1642.856532657854814,154436.797821781394305,107Barranquilla
-1,146,0000001500040921,K0-500,K0+500,0.0000000,{257D7D49-7B34-40D9-AEA2-98D0F7BE56EC},2598.061700400000063,108,90680.000000000000000,1000.000000000000000,4/09/2021 0:00:00,7/09/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2598.048469893185938,297284.883311292040162,108Barranquilla
-1,149,080001313600070921,K13+600,K15+300,0.0000000,{47D23E1F-51DA-42A5-AD15-00F722EE8320},3859.495997059999809,109,77387.000000000000000,1700.000000000000000,7/09/2021 0:00:00,11/09/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,3859.489538781094325,489421.983696651295759,109Barranquilla
-1,151,0000001500110921,K0-500,K0+500,0.0000000,{11C7C2E2-9C78-4591-BDF5-8A6F2E771F89},2604.912755129999823,110,100330.000000000000000,1000.000000000000000,11/09/2021 0:00:00,14/09/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2604.892666487774022,297742.941179655492306,110Barranquilla
-1,152,0000001500220921,K0-500,K0+500,0.0000000,{0EC55163-B540-4ACC-B12D-F9910C51D9BD},2596.181905030000053,111,73179.000000000000000,1000.000000000000000,22/09/2021 0:00:00,29/09/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2596.168675215869371,296435.971384305506945,111Barranquilla
-1,153,080001310500290921,K10+500,K13+000,0.0000000,{F20C664C-BC54-4F47-915E-603D1D152FDE},5599.998999219999860,112,115304.000000000000000,2500.000000000000000,29/09/2021 0:00:00,5/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,5599.998999223152168,749999.886659737676382,112Barranquilla
-1,155,0000001500051021,K0-500,K0+500,0.0000000,{4BAD0652-8093-4A71-9CD8-9D4CEFA0973C},2604.905200759999843,113,40053.000000000000000,1000.000000000000000,5/10/2021 0:00:00,7/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2604.887002016474526,297741.241959567589220,113Barranquilla
-1,156,080001313000071021,K13+000,K15+140,0.0000000,{F412D7B1-42DA-40B2-ADD5-A459B2078E3F},5003.185664960000395,114,157172.000000000000000,2140.000000000000000,7/10/2021 0:00:00,12/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,5003.135794853988955,652849.365839301608503,114Barranquilla
-1,157,0000001500121021,K0-500,K0+500,0.0000000,{E4141482-A048-42E1-8773-94A5275BE562},2604.912755129999823,115,25025.000000000000000,1000.000000000000000,12/10/2021 0:00:00,14/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2604.892666487849056,297742.938875436084345,115Barranquilla
-1,158,080001313000141021,K13+000,K15+140,0.0000000,{F1392F01-D4F1-42D8-BDCB-A316D576D160},4987.164968170000066,116,75025.000000000000000,2140.000000000000000,14/10/2021 0:00:00,17/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4987.145294141822887,654875.810072057531215,116Barranquilla
-1,160,0000001500171021,K0-500,K0+500,0.0000000,{631D4D07-157C-4FEC-8F8C-8BD74537C0DE},2604.912755129999823,117,25106.000000000000000,1000.000000000000000,17/10/2021 0:00:00,18/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2604.892666487849056,297742.938875436084345,117Barranquilla
-1,161,08000126000221021,K6+000,K8+000,0.0000000,{5B0229AB-CB2C-4401-AD16-7FF22707DB14},4597.429712449999897,118,57224.000000000000000,2000.000000000000000,22/10/2021 0:00:00,24/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4597.429698221322724,598270.424796619801782,118Barranquilla
-1,162,00000011100241021,K1-100,K0-800,0.0000000,{EBF8D4B6-9B58-4093-BF4B-EA3E07BF84F6},2623.519229890000133,119,17220.000000000000000,300.000000000000000,24/10/2021 0:00:00,26/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2623.506000083456911,302407.639858831011225,119Barranquilla
-1,163,0000001500261021,K0-500,K0+500,0.0000000,{F27BBC22-967C-4D0A-91B9-61C2FA867D36},2595.253111879999778,120,39325.000000000000000,1000.000000000000000,26/10/2021 0:00:00,29/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2595.233023243087246,297530.886979649949353,120Barranquilla
-1,164,08000126000291021,K6+000,K8+000,0.0000000,{01B0490C-45F9-4422-AAE2-E4CAABDCD111},4597.429712449999897,121,50302.000000000000000,2000.000000000000000,29/10/2021 0:00:00,24/10/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4597.429698221322724,598270.424796619801782,121Barranquilla
-1,165,0000001500311021,K0-500,K0+500,0.0000000,{F001D2CB-6ABC-419F-8DBA-20F539EE2491},2604.912755129999823,122,34595.000000000000000,1000.000000000000000,31/10/2021 0:00:00,2/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2604.892666487849056,297742.938875436084345,122Barranquilla
-1,166,080001313000021121,K13+000,K15+120,0.0000000,{330EC130-0C62-45ED-8520-D79828734978},4964.616200679999565,123,48855.000000000000000,2120.000000000000000,2/11/2021 0:00:00,3/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4964.609742410384570,656425.113808506517671,123Barranquilla
-1,168,0000001500031121,K0-500,K0+500,0.0000000,{F922B10C-4F54-4CB8-ADDC-E81DDF496032},2594.450504049999836,124,19300.000000000000000,1000.000000000000000,3/11/2021 0:00:00,4/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2594.437274243688535,296378.610529478057288,124Barranquilla
-1,169,080001313000041121,K13+000,K15+120,0.0000000,{40645AF5-C206-4073-B4B2-AD7C49FA5B4D},4982.442423440000312,125,112356.000000000000000,2120.000000000000000,4/11/2021 0:00:00,9/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4982.422749410375218,656021.825881743570790,125Barranquilla
-1,170,080001310900061121,K10+900,K11+400,0.0000000,{84DEFB71-1347-432B-8078-CB9EF8B38771},1720.678654470000083,126,28171.000000000000000,500.000000000000000,6/11/2021 0:00:00,7/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,1720.678654472860899,168042.025020481843967,126Barranquilla
-1,171,0000001500091121,K0-500,K0+500,0.0000000,{99E9DD96-3547-4736-8053-F6A0A0A3DD99},2604.905200759999843,127,8122.000000000000000,1000.000000000000000,9/11/2021 0:00:00,12/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2604.887002016474526,297741.241959567589220,127Barranquilla
-1,172,08000126000111121,K6+000,K8+000,0.0000000,{D4C1EFEE-1934-4FB8-8749-9735F350C730},4597.429712449999897,128,35992.000000000000000,2000.000000000000000,11/11/2021 0:00:00,13/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4597.429698221322724,598270.424796619801782,128Barranquilla
-1,173,080001313000131121,K13+000,K15+140,0.0000000,{F567B1AB-9587-478D-B744-AEFC45781846},4964.616200669999671,129,35434.000000000000000,2140.000000000000000,13/11/2021 0:00:00,15/11/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,4964.609742407791600,656425.117578424513340,129Barranquilla
-1,174,685758614000011020,K614+000,K614+575,614000.0000000,{A0AB9B8D-D60D-4911-8292-0A6589369BF1},1372.414384350000091,130,28274.000000000000000,575.000000000000000,1/10/2020 0:00:00,10/10/2020 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1372.414384345699318,32966.689731076672615,130Puerto Wilches
-1,175,685752592000011000,K592+000,K592+900,592000.0000000,{12185386-D5A1-43ED-9380-F1F6D7EA3CE1},2331.654835870000170,131,68383.000000000000000,900.000000000000000,1/10/2020 0:00:00,12/10/2020 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2331.654835866835583,57949.685212070180569,131Puerto Wilches
-1,176,685758612000231020,K612+000,K612+600,612000.0000000,{64E6096F-0A4B-4002-90C3-6B5ADDCEC413},1355.631404729999986,132,18532.000000000000000,600.000000000000000,23/10/2020 0:00:00,4/11/2020 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1355.631404728156895,32520.677760200436751,132Puerto Wilches
-1,177,136704578000201020,K578+000,K578+525,578000.0000000,{1FF45E99-4A3B-4679-B148-B82184C752E2},1269.737240350000093,133,14800.000000000000000,525.000000000000000,20/10/2020 0:00:00,27/10/2020 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,San Pablo,1269.737240345896225,30308.804190100869164,133San Pablo
-1,178,685750601000031120,K601+000,K601+700,601000.0000000,{37960B44-3686-4A7A-8230-B966B6758261},1890.710049060000074,134,42603.000000000000000,700.000000000000000,3/11/2020 0:00:00,13/11/2020 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1890.710049063053702,46443.968292089586612,134Puerto Wilches
-1,179,685758612000141220,K612+000,K612+700,612000.0000000,{EE4F7286-44DD-425D-995D-AF9A81FCF8F8},1599.799483580000015,135,15264.000000000000000,700.000000000000000,14/12/2020 0:00:00,23/12/2020 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1599.799483575616250,38866.956589924251602,135Puerto Wilches
-1,181,200500000000000000, , ,0.0000000,{C3C20F9F-805C-4CDD-9E06-26037F7BF68B},48162.857748599999468,136,1380739.000000000000000,0.000000000000000,1/01/2005 0:00:00,31/12/2005 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,136Barranquilla
-1,310,200600000000000000, , ,0.0000000,{8981B432-8BF9-49B8-8780-2FB8EFC4A760},48162.857748599999468,137,1139363.000000000000000,0.000000000000000,1/01/2006 0:00:00,31/12/2006 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,137Barranquilla
-1,311,200600000000000000, , ,0.0000000,{B7B31034-0B82-4C6E-BF6E-61A70A41E095},48162.857748599999468,138,984374.000000000000000,0.000000000000000,1/01/2007 0:00:00,31/12/2007 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,138Barranquilla
-1,312,200600000000000000, , ,0.0000000,{9FB6C0B9-E6B8-4CD8-9A2D-01F24E2871DB},48162.857748599999468,139,750337.000000000000000,0.000000000000000,1/01/2008 0:00:00,31/12/2008 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,139Barranquilla
-1,313,200600000000000000, , ,0.0000000,{19B4C2E3-6F8F-45C2-B5F4-C7B95DE48D99},48162.857748599999468,140,519073.000000000000000,0.000000000000000,1/01/2009 0:00:00,31/12/2009 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,140Barranquilla
-1,314,200600000000000000, , ,0.0000000,{268029FE-3D4E-48AE-9D15-5B5F0294EDBE},48162.857748599999468,141,407673.000000000000000,0.000000000000000,1/01/2010 0:00:00,31/12/2010 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,141Barranquilla
-1,315,200600000000000000, , ,0.0000000,{4D274613-BFC8-4D55-8C7C-CC2E7FD47C3C},48162.857748599999468,142,490286.000000000000000,0.000000000000000,1/01/2011 0:00:00,31/12/2011 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,142Barranquilla
-1,316,200600000000000000, , ,0.0000000,{B87FD562-6B94-469F-AFD4-3966C63A878C},48162.857748599999468,143,403812.000000000000000,0.000000000000000,1/01/2012 0:00:00,31/12/2012 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,143Barranquilla
-1,317,200600000000000000, , ,0.0000000,{3E863692-EFA1-4EE2-B4DE-8870202D11BA},48162.857748599999468,144,0.000000000000000,0.000000000000000,1/01/2013 0:00:00,31/12/2013 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,144Barranquilla
-1,318,200600000000000000, , ,0.0000000,{B3344D67-C948-45A2-A6FA-86D1863D6E36},48162.857748599999468,145,887764.000000000000000,0.000000000000000,1/01/2014 0:00:00,31/12/2014 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,145Barranquilla
-1,319,200600000000000000, , ,0.0000000,{17E8895D-9D53-4E9E-A0DA-0BF543D30FA6},48162.857748599999468,146,1640837.000000000000000,0.000000000000000,1/01/2015 0:00:00,31/12/2015 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,146Barranquilla
-1,320,200600000000000000, , ,0.0000000,{CD75C005-5EF6-42E4-AA5E-1FA120D0C756},48162.857748599999468,147,868963.000000000000000,0.000000000000000,1/01/2017 0:00:00,31/12/2017 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,147Barranquilla
-1,321,200600000000000000, , ,0.0000000,{C3245BA5-EF18-42F9-B9E3-869391897518},48162.857748599999468,148,952939.000000000000000,0.000000000000000,1/01/2018 0:00:00,31/12/2018 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,48162.745836585410871,7115955.388468852266669,148Barranquilla
-1,0,0000001500241121,K0-500,K0+500,0.0000000, ,0.000000000000000,149,145001.000000000000000,1000.000000000000000,24/11/2021 0:00:00,3/12/2021 0:00:00, , ,Finalizado,Bocas de Ceniza a Puente Pumarejo,Barranquilla,2601.989547202644189,296596.311378308862913,149Barranquilla
-1,0,685758612000141000,K612+000,K612+700,612000.0000000, ,0.000000000000000,150,15264.000000000000000,700.000000000000000,14/12/2020 0:00:00,23/12/2020 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1870.340151540630359,45924.071157832891913,150Puerto Wilches
-1,0,685752592000161220,K592+000,K592+650,592000.0000000, ,0.000000000000000,151,20614.000000000000000,650.000000000000000,16/12/2020 0:00:00,27/12/2020 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1558.460395460814880,37806.601422828054638,151Puerto Wilches
-1,0,685758611000180121,K611+000,K611+175,611000.0000000, ,0.000000000000000,152,5096.000000000000000,175.000000000000000,18/01/2021 0:00:00,19/01/2021 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,402.359796411888965,7757.247844928497216,152Puerto Wilches
-1,0,685750600000050121,K600+000,K600+525,600000.0000000, ,0.000000000000000,153,37667.000000000000000,525.000000000000000,5/01/2021 0:00:00,14/01/2021 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1548.042240629221851,37542.161407755782420,153Puerto Wilches
